Organism/Name,origin,order,family,subfamily,genus
Enterobacteria phage GEC-3S,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Krischvirus
Enterobacteria phage HK106,RefSeq-201,Caudovirales,Siphoviridae,,Hk97virus
Enterobacteria phage HK140,RefSeq-201,Caudovirales,Siphoviridae,,Hendrixvirus
Enterobacteria phage HK225,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteria phage HK620,RefSeq-201,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage Hgal1,RefSeq-201,Levivirales,Leviviridae,,Levivirus
Enterobacteria phage ID18 sensu lato,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,G4microvirus
Enterobacteria phage IME08,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage IME10,RefSeq-201,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage IME_EC2,RefSeq-201,Caudovirales,Siphoviridae,,Murrayvirus
Enterobacteria phage If1,RefSeq-201,Tubulavirales,Inoviridae,,Infulavirus
Enterobacteria phage Ike,RefSeq-201,Tubulavirales,Inoviridae,,Lineavirus
Enterobacteria phage J8-65,RefSeq-201,Caudovirales,Autographiviridae,,
Enterobacteria phage JenK1,RefSeq-201,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage JenP1,RefSeq-201,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage JenP2,RefSeq-201,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage K1F,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Enterobacteria phage M,RefSeq-201,Levivirales,Leviviridae,,Levivirus
Enterobacteria phage MS2,RefSeq-201,Levivirales,Leviviridae,,Levivirus
Enterobacteria phage P4,RefSeq-201,Caudovirales,,,
Enterobacteria phage P88,RefSeq-201,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Enterobacteria phage PR4,RefSeq-201,Kalamavirales,Tectiviridae,,Alphatectivirus
Enterobacteria phage PRD1,RefSeq-201,Kalamavirales,Tectiviridae,,Alphatectivirus
Enterobacteria phage RB27,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Enterobacteria phage RB51,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Enterobacteria phage RB68,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Enterobacteria phage SP,RefSeq-201,Levivirales,Leviviridae,,Allolevivirus
Enterobacteria phage ST104,RefSeq-201,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage Sf101,RefSeq-201,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage SfI,RefSeq-201,Caudovirales,Myoviridae,,
Enterobacteria phage SfV,RefSeq-201,Caudovirales,Myoviridae,,
Enterobacteria phage T3,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Enterobacteria phage T7M,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Enterobacteria phage UAB_Phi20,RefSeq-201,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage UAB_Phi78,RefSeq-201,Caudovirales,Autographiviridae,Molineuxvirinae,Zindervirus
Enterobacteria phage VT2-Sakai,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Traversvirus
Enterobacteria phage VT2phi_272,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Oslovirus
Enterobacteria phage WA13 sensu lato,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus
Enterobacteria phage YYZ-2008,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteria phage cdtI,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteria phage fd,RefSeq-201,Tubulavirales,Inoviridae,,Inovirus
Enterobacteria phage fiAA91-ss,RefSeq-201,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Enterobacteria phage mEp043 c-1,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteria phage mEp235,RefSeq-201,Caudovirales,Siphoviridae,,Hendrixvirus
Enterobacteria phage mEp237,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteria phage mEp460,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteria phage phi80,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteria phage phi92,RefSeq-201,Caudovirales,Myoviridae,,
Enterobacteria phage phiEcoM-GJ1,RefSeq-201,Caudovirales,Chaseviridae,,Carltongylesvirus
Enterobacteria phage phiJLA23,RefSeq-201,Caudovirales,Drexlerviridae,Rogunavirinae,Rogunavirus
Enterobacteria phage phiP27,RefSeq-201,Caudovirales,Myoviridae,,
Enterobacteria phage vB_EcoP_ACG-C91,RefSeq-201,Caudovirales,Autographiviridae,Molineuxvirinae,Zindervirus
Enterobacteria phage vB_EcoP_IME390,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Enterobacteria phage vB_EcoS_IME18,RefSeq-201,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
Enterobacteria phage vB_EcoS_IME347,RefSeq-201,Caudovirales,Drexlerviridae,Tunavirinae,
Enterobacteria phage vB_EcoS_NBD2,RefSeq-201,Caudovirales,Drexlerviridae,,Eclunavirus
Enterobacteria phage vB_EcoS_Rogue1,RefSeq-201,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Enterobacterial phage mEp213,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacterial phage mEp390,RefSeq-201,Caudovirales,Siphoviridae,,
Enterobacteriaphage UAB_Phi87,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Enterococcus phage AUEF3,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage BC611,RefSeq-201,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage ECP3,RefSeq-201,Caudovirales,Herelleviridae,Brockvirinae,Kochikohdavirus
Enterococcus phage EF24C,RefSeq-201,Caudovirales,Herelleviridae,Brockvirinae,Kochikohdavirus
Enterococcus phage EF62phi,RefSeq-201,Caudovirales,Podoviridae,Picovirinae,
Enterococcus phage EFAP-1,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage EFC-1,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage EFDG1,RefSeq-201,Caudovirales,Herelleviridae,Brockvirinae,Schiekvirus
Enterococcus phage EFLK1,RefSeq-201,Caudovirales,Herelleviridae,Brockvirinae,Kochikohdavirus
Enterococcus phage EFP01,RefSeq-201,Caudovirales,Herelleviridae,Brockvirinae,Schiekvirus
Enterococcus phage EFRM31,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage Ec-ZZ2,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage EfV12-phi1,RefSeq-201,Caudovirales,Herelleviridae,Brockvirinae,Schiekvirus
Enterococcus phage EfaCPT1,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage IME-EF4,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage IME-EFm1,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage IME-EFm5,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage IMEEF1,RefSeq-201,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage IME_EF3,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage LY0322,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage PMBT2,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage SANTOR1,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage SAP6,RefSeq-201,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage VD13,RefSeq-201,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage phiEF24C-P2,RefSeq-201,Caudovirales,Herelleviridae,Brockvirinae,Kochikohdavirus
Enterococcus phage phiEf11,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage phiFL1A,RefSeq-201,Caudovirales,Siphoviridae,,Phifelvirus
Enterococcus phage phiFL2A,RefSeq-201,Caudovirales,Siphoviridae,,Phifelvirus
Enterococcus phage phiFL3A,RefSeq-201,Caudovirales,Siphoviridae,,Phifelvirus
Enterococcus phage phiFL4A,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage phiSHEF2,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage phiSHEF4,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage phiSHEF5,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage vB_EfaP_IME195,RefSeq-201,Caudovirales,Podoviridae,Picovirinae,
Enterococcus phage vB_EfaS_AL2,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage vB_EfaS_AL3,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage vB_EfaS_IME196,RefSeq-201,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage vB_EfaS_IME197,RefSeq-201,Caudovirales,Siphoviridae,,
Enterococcus phage vB_EfaS_IME198,RefSeq-201,Caudovirales,Siphoviridae,,Saphexavirus
Enterococcus phage vB_Efae230P-4,RefSeq-201,Caudovirales,Podoviridae,Picovirinae,
Erwinia amylovora phage Era103,RefSeq-201,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Erwinia phage Derbicus,RefSeq-201,Caudovirales,Myoviridae,,Derbicusvirus
Erwinia phage ENT90,RefSeq-201,Caudovirales,Myoviridae,Peduovirinae,Entnonagintavirus
Erwinia phage Ea35-70,RefSeq-201,Caudovirales,Myoviridae,,Agrican357virus
Erwinia phage Ea9-2,RefSeq-201,Caudovirales,Podoviridae,,Ea92virus
Erwinia phage EtG,RefSeq-201,Caudovirales,Myoviridae,Peduovirinae,Eganvirus
Erwinia phage FE44,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
Erwinia phage Faunus,RefSeq-201,Caudovirales,Chaseviridae,,Faunusvirus
Erwinia phage Hena1,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,
Erwinia phage Machina,RefSeq-201,Caudovirales,Myoviridae,,Machinavirus
Erwinia phage PEp14,RefSeq-201,Caudovirales,Podoviridae,,
Erwinia phage PhiEaH1,RefSeq-201,Caudovirales,Myoviridae,,Iapetusvirus
Erwinia phage Wellington,RefSeq-201,Caudovirales,Myoviridae,,Wellingtonvirus
Erwinia phage pEp_SNUABM_01,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,
Erwinia phage phiEa100,RefSeq-201,Caudovirales,Autographiviridae,Molineuxvirinae,Eracentumvirus
Erwinia phage phiEa104,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Ea214virus
Erwinia phage phiEa21-4,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Ea214virus
Erwinia phage phiEa2809,RefSeq-201,Caudovirales,Ackermannviridae,,
Erwinia phage phiEaH2,RefSeq-201,Caudovirales,Myoviridae,,Eah2virus
Erwinia phage phiEaP-8,RefSeq-201,Caudovirales,Podoviridae,,Johnsonvirus
Erwinia phage phiEt88,RefSeq-201,Caudovirales,Myoviridae,,
Erwinia phage vB_Eam-MM7,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Ea214virus
Erwinia phage vB_EamM-Bue1,RefSeq-201,Caudovirales,Ackermannviridae,,
Erwinia phage vB_EamM-Y2,RefSeq-201,Caudovirales,Chaseviridae,,Loessnervirus
Erwinia phage vB_EamM_Alexandra,RefSeq-201,Caudovirales,Myoviridae,,Alexandravirus
Erwinia phage vB_EamM_Asesino,RefSeq-201,Caudovirales,Myoviridae,,Eah2virus
Erwinia phage vB_EamM_Caitlin,RefSeq-201,Caudovirales,Myoviridae,,Machinavirus
Erwinia phage vB_EamM_ChrisDB,RefSeq-201,Caudovirales,Myoviridae,,Machinavirus
Erwinia phage vB_EamM_Deimos-Minion,RefSeq-201,Caudovirales,Myoviridae,,Agrican357virus
Erwinia phage vB_EamM_Desertfox,RefSeq-201,Caudovirales,Myoviridae,,Agricanvirus
Erwinia phage vB_EamM_EarlPhillipIV,RefSeq-201,Caudovirales,Myoviridae,,Derbicusvirus
Erwinia phage vB_EamM_Huxley,RefSeq-201,Caudovirales,Myoviridae,,Machinavirus
Erwinia phage vB_EamM_Kwan,RefSeq-201,Caudovirales,Myoviridae,,
Erwinia phage vB_EamM_Phobos,RefSeq-201,Caudovirales,Myoviridae,,Derbicusvirus
Erwinia phage vB_EamM_RAY,RefSeq-201,Caudovirales,Myoviridae,,Agrican357virus
Erwinia phage vB_EamM_RisingSun,RefSeq-201,Caudovirales,Myoviridae,,Risingsunvirus
Erwinia phage vB_EamM_Simmy50,RefSeq-201,Caudovirales,Myoviridae,,Agrican357virus
Erwinia phage vB_EamM_Special G,RefSeq-201,Caudovirales,Myoviridae,,Agrican357virus
Erwinia phage vB_EamM_Y3,RefSeq-201,Caudovirales,Myoviridae,,Sasquatchvirus
Erwinia phage vB_EamM_Yoloswag,RefSeq-201,Caudovirales,Myoviridae,,Yoloswagvirus
Erwinia phage vB_EamP-L1,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Elunavirus
Erwinia phage vB_EamP-S2,RefSeq-201,Caudovirales,Autographiviridae,Molineuxvirinae,Eracentumvirus
Erwinia phage vB_EamP-S6,RefSeq-201,Caudovirales,Podoviridae,,
Erwinia phage vB_EamP_Frozen,RefSeq-201,Caudovirales,Podoviridae,,Ea92virus
Erwinia phage vB_EhrS_49,RefSeq-201,Caudovirales,Siphoviridae,,Feofaniavirus
Erwinia phage vB_EhrS_59,RefSeq-201,Caudovirales,Siphoviridae,,Feofaniavirus
Erysipelothrix phage SE-1,RefSeq-201,Caudovirales,Siphoviridae,,
Escherichia Stx1 converting phage,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Traversvirus
Escherichia coli O157 typing phage 3,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
Escherichia coli O157 typing phage 6,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
Escherichia phage 121Q,RefSeq-201,Caudovirales,Myoviridae,,Asteriusvirus
Escherichia phage 172-1,RefSeq-201,Caudovirales,Podoviridae,,Phieco32virus
Escherichia phage 186,RefSeq-201,Caudovirales,Myoviridae,Peduovirinae,P2virus
Escherichia phage 4MG,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Escherichia phage 64795_ec1,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage 933W,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Nona33virus
Escherichia phage ADB-2,RefSeq-201,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Escherichia phage APCEc01,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
Escherichia phage APCEc03,RefSeq-201,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Escherichia phage APECc02,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,Vequintavirus
Escherichia phage AR1,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage Av-05,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,Avunavirus
Escherichia phage Bp4,RefSeq-201,Caudovirales,Podoviridae,,G7cvirus
Escherichia phage C119,RefSeq-201,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Escherichia phage C130_2,RefSeq-201,Caudovirales,Podoviridae,,Giessenvirus
Escherichia phage C5,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage CAjan,RefSeq-201,Caudovirales,Siphoviridae,,Seuratvirus
Escherichia phage CICC 80001,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage D108,RefSeq-201,Caudovirales,Myoviridae,,Muvirus
Escherichia phage DE3,RefSeq-201,Caudovirales,Siphoviridae,,Lambdavirus
Escherichia phage DTL,RefSeq-201,Caudovirales,Drexlerviridae,Braunvirinae,Loudonvirus
Escherichia phage EC1-UPM,RefSeq-201,Caudovirales,Podoviridae,,G7cvirus
Escherichia phage EC6,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia phage EC6098,RefSeq-201,Petitvirales,Microviridae,Gokushovirinae,
Escherichia phage ECA2,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Escherichia phage ECBP1,RefSeq-201,Caudovirales,Podoviridae,,G7cvirus
Escherichia phage ECBP2,RefSeq-201,Caudovirales,Podoviridae,,Phieco32virus
Escherichia phage ECBP5,RefSeq-201,Caudovirales,Autographiviridae,,Gajwadongvirus
Escherichia phage ECD7,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Krischvirus
Escherichia phage ECML-117,RefSeq-201,Caudovirales,Myoviridae,,Wifcevirus
Escherichia phage ECML-134,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage ECML-4,RefSeq-201,Caudovirales,Ackermannviridae,Cvivirinae,Vi1virus
Escherichia phage EG1,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage EK99P-1,RefSeq-201,Caudovirales,Siphoviridae,,Hk578virus
Escherichia phage EP75,RefSeq-201,Caudovirales,Ackermannviridae,Cvivirinae,Kuttervirus
Escherichia phage ESCO13,RefSeq-201,Caudovirales,Myoviridae,,Phapecoctavirus
Escherichia phage ESCO5,RefSeq-201,Caudovirales,Myoviridae,,Phapecoctavirus
Escherichia phage Ebrios,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage Eco_BIFF,RefSeq-201,Caudovirales,Drexlerviridae,Tunavirinae,Tunavirus
Escherichia phage Envy,RefSeq-201,Caudovirales,Siphoviridae,,Dhillonvirus
Escherichia phage FEC14,RefSeq-201,Caudovirales,Ackermannviridae,Cvivirinae,Kuttervirus
Escherichia phage FEC19,RefSeq-201,Caudovirales,Myoviridae,,Wifcevirus
Escherichia phage FFH2,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,V5virus
Escherichia phage FV3,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,V5virus
Escherichia phage G4,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,G4microvirus
Escherichia phage Gluttony,RefSeq-201,Caudovirales,Siphoviridae,,Dhillonvirus
Escherichia phage Gostya9,RefSeq-201,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Escherichia phage HK446,RefSeq-201,Caudovirales,Siphoviridae,,Hk97virus
Escherichia phage HK542,RefSeq-201,Caudovirales,Siphoviridae,,Hk97virus
Escherichia phage HK544,RefSeq-201,Caudovirales,Siphoviridae,,Hk97virus
Escherichia phage HK578,RefSeq-201,Caudovirales,Siphoviridae,,Hk578virus
Escherichia phage HK629,RefSeq-201,Caudovirales,Siphoviridae,,Lambdavirus
Escherichia phage HK630,RefSeq-201,Caudovirales,Siphoviridae,,Lambdavirus
Escherichia phage HK633,RefSeq-201,Caudovirales,Siphoviridae,,Hk97virus
Escherichia phage HK639,RefSeq-201,Caudovirales,Siphoviridae,,
Escherichia phage HK75,RefSeq-201,Caudovirales,Siphoviridae,,Hk97virus
Escherichia phage HX01,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Escherichia phage HY01,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage HY02,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia phage HY03,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Escherichia phage HZ2R8,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage HZP2,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage ID2 Moscow/ID/2001,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,G4microvirus
Escherichia phage ID21,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage ID32,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage ID52,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,G4microvirus
Escherichia phage ID62,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage IME11,RefSeq-201,Caudovirales,Podoviridae,,G7cvirus
Escherichia phage IMM-002,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Escherichia phage JES2013,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,V5virus
Escherichia phage JH2,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia phage JMPW1,RefSeq-201,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Escherichia phage JMPW2,RefSeq-201,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Escherichia phage JS10,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Escherichia phage JS98,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Escherichia phage JSE,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus
Escherichia phage K1-dep(1),RefSeq-201,Caudovirales,Siphoviridae,Guernseyvirinae,K1gvirus
Escherichia phage K1-dep(4),RefSeq-201,Caudovirales,Siphoviridae,Guernseyvirinae,K1gvirus
Escherichia phage K1-ind(2),RefSeq-201,Caudovirales,Siphoviridae,Guernseyvirinae,K1gvirus
Escherichia phage K1ind1,RefSeq-201,Caudovirales,Siphoviridae,Guernseyvirinae,K1gvirus
Escherichia phage K30,RefSeq-201,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Escherichia phage KBNP1711,RefSeq-201,Caudovirales,Podoviridae,,Phieco32virus
Escherichia phage LL11,RefSeq-201,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
Escherichia phage LL2,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Escherichia phage LL5,RefSeq-201,Caudovirales,Drexlerviridae,Tempevirinae,Tlsvirus
Escherichia phage LM33_P1,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Escherichia phage Lidtsur,RefSeq-201,Caudovirales,Autographiviridae,,Bonnellvirus
Escherichia phage Lw1,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,
Escherichia phage MX01,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Dhakavirus
Escherichia phage Mangalitsa,RefSeq-201,Caudovirales,Chaseviridae,,Carltongylesvirus
Escherichia phage Min27,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Nona33virus
Escherichia phage Minorna,RefSeq-201,Caudovirales,Autographiviridae,Slopekvirinae,Drulisvirus
Escherichia phage Mu,RefSeq-201,Caudovirales,Myoviridae,,Muvirus
Escherichia phage Murica,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,Vequintavirus
Escherichia phage N30,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Escherichia phage NC28,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage NC29,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage NC35,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage NJ01,RefSeq-201,Caudovirales,Podoviridae,,Phieco32virus
Escherichia phage OSYSP,RefSeq-201,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Escherichia phage P13374,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Oslovirus
Escherichia phage P483,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
Escherichia phage P694,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
Escherichia phage PA2,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Tl2011virus
Escherichia phage PA28,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Nona33virus
Escherichia phage PBECO4,RefSeq-201,Caudovirales,Myoviridae,,Asteriusvirus
Escherichia phage PE3-1,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Escherichia phage PGT2,RefSeq-201,Caudovirales,Autographiviridae,,Ermolevavirus
Escherichia phage PhaxI,RefSeq-201,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Escherichia phage Phi1,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus
Escherichia phage Pollock,RefSeq-201,Caudovirales,Podoviridae,,Sp58virus
Escherichia phage QL01,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Escherichia phage RB3,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage RB49,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus
Escherichia phage RB69,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Escherichia phage RCS47,RefSeq-201,Caudovirales,Myoviridae,,Punavirus
Escherichia phage SP15,RefSeq-201,Caudovirales,Demerecviridae,Markadamsvirinae,Tequintavirus
Escherichia phage SRT7,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Foetvirus
Escherichia phage SRT8,RefSeq-201,Caudovirales,Drexlerviridae,Tunavirinae,Sertoctavirus
Escherichia phage ST0,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Mosigvirus
Escherichia phage ST31,RefSeq-201,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Escherichia phage ST32,RefSeq-201,Caudovirales,Chaseviridae,,Carltongylesvirus
Escherichia phage SUSP1,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Suspvirus
Escherichia phage SUSP2,RefSeq-201,Caudovirales,Myoviridae,Ounavirinae,Suspvirus
Escherichia phage Seurat,RefSeq-201,Caudovirales,Siphoviridae,,Seuratvirus
Escherichia phage Skarpretter,RefSeq-201,Caudovirales,Podoviridae,,Skarprettervirus
Escherichia phage Sortsne,RefSeq-201,Caudovirales,Podoviridae,,Sortsnevirus
Escherichia phage St-1,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage Stx2 II,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Nona33virus
Escherichia phage T7,RefSeq-201,Caudovirales,Podoviridae,Autographivirinae,T7virus
Escherichia phage TL-2011b,RefSeq-201,Caudovirales,Podoviridae,,Uetakevirus
Escherichia phage TL-2011c,RefSeq-201,Caudovirales,Podoviridae,Sepvirinae,Tl2011virus
Escherichia phage UFV-AREG1,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Escherichia phage V18,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,Vequintavirus
Escherichia phage V5,RefSeq-201,Caudovirales,Myoviridae,Vequintavirinae,V5virus
Escherichia phage VB_EcoS-Golestan,RefSeq-201,Caudovirales,Siphoviridae,Guernseyvirinae,Kagunavirus
Escherichia phage WA45,RefSeq-201,Petitvirales,Microviridae,Bullavirinae,Alpha3microvirus
Escherichia phage WG01,RefSeq-201,Caudovirales,Myoviridae,Tevenvirinae,Dhakavirus
Escherichia phage Wphi,RefSeq-201,Caudovirales,Myoviridae,Peduovirinae,P2virus
Escherichia phage YD-2008.s,RefSeq-201,Caudovirales,Siphoviridae,,Hk578virus
